 % acoustic_params.win_size: 512
 % acoustic_params.hop_size: 256
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_400-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.68113,1,0.99377,0.90869,0.8807,0.74923,0.63654,0.54689,0.48409,0.37026,0.34984,0.35311,0.35446,0.33335,0.27087,0.2209,0.22737,0.18925,0.10555,0.096562,0.066789,0.058225,0.04198,0.016484,0,0.028201,1,0.21578,0,0.032974,0.24125,0.37415,0.38595,0.40275,0.54382,0.23292,0.26354,0.45245,0.84308,0.24478,0.14924,0.16543,0.60799,0.2505,0.079636,0.1467,0.026531,0.14664,0.081978,0.022563,0.44636,0.2314,1
0.55552,0.95581,1,0.88365,0.81295,0.6616,0.53216,0.44337,0.3726,0.22459,0.20315,0.16191,0.22363,0.24702,0.15451,0.076258,0.065752,0.034015,0.0076203,0.035158,0.044484,0.047018,0.056347,0.037012,0,0.040603,0,0.44506,0.62712,0.72665,0.62688,0.90688,0.95377,0.91527,0.94787,1,0.75276,0.65086,0.96251,0.86166,0.79208,0.76186,0.91157,0.84383,0.928,0.60457,0.38171,0.72213,0.79962,0.67526,0.68979,0.43989,1
0.94794,1,0.89178,0.7854,0.75636,0.70263,0.61043,0.60735,0.58755,0.45171,0.4188,0.42525,0.40395,0.4121,0.32139,0.26691,0.22668,0.20427,0.1238,0.15989,0.11908,0.047493,0.046987,0.044477,0,0.024401,0,0.38185,0.66277,0.78042,0.69555,0.76738,0.82662,0.7104,1,0.91872,0.71271,0.78608,0.88309,0.56542,0.4598,0.56693,0.4366,0.24739,0.38216,0.20742,0.6832,0.66658,0.21173,0.57809,0.49066,0.54488,1
0.49302,0.90474,1,0.89827,0.81878,0.74468,0.57953,0.54354,0.51956,0.39527,0.34959,0.37786,0.34817,0.31327,0.20864,0.12994,0.12911,0.11434,0.059216,0.078667,0.080881,0.050087,0.070724,0.08539,0.041013,0,0.33591,0.19737,0.090412,0.056714,0.14746,0.18193,0.81899,0.63824,1,0.62627,0.51875,0.71142,0.75926,0.54086,0.37499,0.44975,0.28213,0.32307,0.51598,0.0282,0,0.33026,0.22275,0.36625,0.34188,0.44985,1
0.7856,0.99441,1,0.90124,0.81909,0.7665,0.63115,0.59904,0.58141,0.44873,0.36223,0.30578,0.25005,0.22091,0.19683,0.20064,0.19966,0.15793,0.11763,0.10054,0.084931,0.061172,0.041104,0.027031,0.03028,0,1,0.53494,0.21048,0.41578,0.38068,0.084519,0.17936,0.60377,0.59928,0.32532,0.37576,0.30801,0.38443,0.27137,0.55912,0.6334,0.60599,0.35166,0.084508,0.20829,0.13878,0.50055,0,0.25305,0.44806,0.85958,1
0.72206,1,0.98638,0.87622,0.81448,0.72299,0.55646,0.39002,0.37095,0.1708,0.13025,0.11551,0.10776,0.15044,0.20511,0.1332,0.17215,0.090237,0,0.017688,0.022364,0.03731,0.077139,0.10473,0.084494,0.02966,1,0.3627,0.19497,0.33697,0.12788,0.10045,0,0.20161,0.3961,0.17073,0.24721,0.23012,0.13716,0.13402,0.18886,0.12292,0.54847,0.25706,0.31321,0.57753,0.68785,0.49337,0.82575,0.67993,0.83316,0.65447,1
0.60148,0.93951,1,0.85963,0.84068,0.7809,0.73771,0.59011,0.52449,0.4272,0.39046,0.37336,0.41211,0.43053,0.36071,0.27429,0.26394,0.20433,0.13738,0.12469,0.11334,0.095022,0.076576,0.07039,0.056475,0,0.99735,0.80191,0.63321,0.24738,0.47976,0.63817,0.72997,0.56272,0.90802,0.97114,0.85393,0.3133,1,0.96535,0.75849,0.44292,0,0.18713,0.27093,0.81454,0.54354,0.74484,0.37109,0.55629,0.33284,0.44254,1
0.92134,1,0.88742,0.78446,0.72768,0.73024,0.6074,0.47081,0.42421,0.33077,0.2758,0.28783,0.32912,0.3074,0.24872,0.2214,0.19769,0.1656,0.10666,0.088951,0.037584,0.0026651,0.002589,0.016832,0,0.010974,0.12993,0.26812,0.51689,0.61945,0.37673,0.34695,0.24364,0.61906,0.66322,0.46646,0.72442,0.39115,0.46755,0.3421,0.59295,0.15985,0.46998,0.2261,0,0.22081,0.42273,0.030308,0.7081,0.77991,0.82587,1,1
0.50232,0.93363,1,0.87614,0.84016,0.68979,0.5972,0.48367,0.41855,0.33113,0.27426,0.2379,0.21459,0.22748,0.19759,0.19778,0.18804,0.13379,0.09285,0.07773,0.078577,0.055144,0.038875,0.039655,0.02575,0,1,0.22925,0.24079,0.019196,0,0.56411,0.70347,0.41504,0.59317,0.4855,0.9597,0.55763,0.22091,0.2327,0.2084,0.23338,0.35084,0.18138,0.17195,0.078326,0.12317,0.41366,0.26391,0.32881,0.24353,0.45666,1
0.65748,0.98985,1,0.88559,0.89281,0.79954,0.71919,0.57158,0.56858,0.46399,0.35717,0.27423,0.26523,0.24353,0.21835,0.22528,0.20753,0.16859,0.14108,0.12274,0.11889,0.081046,0.066109,0.069438,0.050953,0,0.40474,0.31698,0,0.66109,0.50538,0.65646,0.54975,0.26102,0.54384,0.79417,0.75193,0.17915,0.9403,0.63316,0.93635,0.9789,0.83364,0.87874,0.82503,1,0.73262,0.44627,0.35177,0.77481,0.7002,0.61525,1
