 % acoustic_params.win_size: 1024
 % acoustic_params.hop_size: 512
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_4_1_STO-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.068343,0.067472,0.068622,0.053532,0.056615,0.049279,0.044252,0.040882,0.042937,0.042356,0.036168,0.037176,0.03266,0.03013,0.031491,0.031766,0.027447,0.026236,0.027629,0.0242,0.022909,0.023156,0.02495,0.028203,0.025804,0.035785,0.03208,-0.018791,-0.035193,0.086237,0.022633,0.071387,0.070343,0.064608,0.088513,0.085172,0.12855,0.020219,0.026572,0.00071773,0.038784,0.040639,0.03595,0.0044395,0.030731,0.042336,0.025709,0.011018,0.011595,0.036999,0.02374,0.055009,1
0.072686,0.071051,0.073687,0.056159,0.055111,0.049591,0.042688,0.045069,0.043297,0.044562,0.035159,0.036656,0.031226,0.03307,0.032545,0.027843,0.027751,0.026122,0.025067,0.023241,0.022026,0.019933,0.022093,0.023446,0.024417,0.035503,0.19081,-0.21689,-0.14656,-0.18358,0.088104,-0.30932,-0.10327,-0.29509,0.64271,-0.090552,0.028723,-0.26585,-0.28439,0.28307,-0.11114,-0.065532,0.086036,-0.2069,0.38569,0.19682,0.13879,0.38413,0.35633,0.41496,-0.037504,0.12041,1
0.071387,0.071011,0.071805,0.057701,0.055377,0.050214,0.044375,0.045078,0.044273,0.042572,0.038843,0.035408,0.032817,0.029991,0.033276,0.029882,0.025257,0.023044,0.023002,0.022026,0.022005,0.021638,0.022972,0.02406,0.025313,0.036676,0.0004935,-0.039791,-0.078452,-0.088418,-0.065872,-0.1208,-0.059935,-0.030648,-0.0093722,0.039804,0.056159,-0.013818,0.2395,0.17935,0.25384,0.048559,-0.050798,0.18773,-0.0013572,0.12836,0.059639,0.058278,0.13874,0.0075871,0.10112,0.060107,1
0.06992,0.071561,0.073229,0.057828,0.060513,0.053968,0.044263,0.044137,0.039147,0.043208,0.038969,0.035268,0.030911,0.032509,0.029142,0.026715,0.027042,0.023214,0.023179,0.020941,0.021898,0.0197,0.021603,0.023918,0.028647,0.038568,0.12174,0.078792,0.061495,0.11393,-0.22664,0.044083,-0.0046706,-0.031587,0.30805,0.17613,-0.026683,0.03516,-0.28613,0.22147,0.19603,0.051051,0.0039676,0.26648,-0.13833,-0.040313,-0.040114,-0.20777,0.038591,0.099046,0.032837,0.15338,1
0.070327,0.072825,0.07141,0.06006,0.059241,0.050553,0.043315,0.042797,0.040737,0.048356,0.036561,0.035359,0.033552,0.029713,0.03034,0.02981,0.025777,0.023791,0.025784,0.024284,0.02073,0.020184,0.019364,0.02154,0.026649,0.036942,0.13144,0.021127,-0.036714,0.027379,-0.2734,0.18087,-0.0091105,0.26701,0.011383,0.18687,0.12483,-0.14304,0.13468,0.028131,-0.033183,0.13953,-0.098448,0.12121,0.1638,0.031338,0.037072,-0.23376,-0.099506,-0.073074,0.18148,0.21206,1
0.07166,0.071223,0.069421,0.054,0.056212,0.048817,0.04674,0.044563,0.040601,0.044138,0.037641,0.036918,0.033699,0.031046,0.029976,0.028644,0.027019,0.024085,0.024318,0.023069,0.022523,0.022553,0.023337,0.026606,0.027213,0.033979,-0.21855,-0.19434,-0.37365,0.28192,-0.0016994,-0.55537,-0.24114,-0.50983,-0.69078,0.17357,-0.39333,0.20404,-0.055702,-0.040004,0.33291,0.0028222,-0.13997,-0.17167,0.17251,0.32984,0.11964,0.079088,0.21764,0.79659,0.98007,0.89538,1
0.075219,0.095538,0.093927,0.076838,0.073013,0.057006,0.050973,0.047178,0.042839,0.040364,0.035278,0.03449,0.032811,0.030701,0.029189,0.026822,0.024386,0.021682,0.019262,0.017902,0.01616,0.013393,0.012827,0.010404,0.010374,0.011426,0.13512,-0.0083022,-0.039668,-0.012498,0.017632,0.089822,0.07367,0.05418,0.096148,0.04261,0.039586,0.037998,0.038856,0.049038,0.061659,0.052318,0.026231,0.026718,0.028006,0.02801,0.023329,0.014878,0.020641,0.02149,0.029522,0.05301,1
0.06661,0.098276,0.10076,0.079077,0.07259,0.05312,0.045454,0.041221,0.038358,0.034992,0.029916,0.025943,0.027245,0.028131,0.026109,0.024292,0.021143,0.019755,0.019774,0.020758,0.023063,0.022324,0.023546,0.02192,0.019932,0.015688,0.051523,0.0099571,0.0020024,-0.00036382,0.017916,0.035551,0.044909,-2.3705e-05,0.039985,0.036523,0.014302,0.047657,0.056774,0.033298,0.062376,0.041166,0.029437,0.067669,0.059419,0.072598,0.039929,0.053448,0.06192,0.07691,0.068444,-0.023325,1
0.087729,0.082993,0.076658,0.064337,0.061322,0.052756,0.049591,0.050358,0.048353,0.044938,0.041008,0.037759,0.037964,0.035384,0.030635,0.028096,0.025352,0.021392,0.019282,0.021978,0.018032,0.014894,0.014154,0.013115,0.010895,0.011025,-0.037868,0.018889,0.030807,0.01822,0.043234,0.022599,0.062461,0.053535,0.066155,0.058884,0.079785,0.064309,0.070668,0.056613,0.041284,0.043458,0.050262,0.039482,0.01184,0.022577,0.053805,0.06586,0.042959,0.035755,-0.025403,0.009831,1
0.057957,0.088981,0.095734,0.079236,0.068698,0.060476,0.053534,0.045603,0.04439,0.042829,0.034455,0.036815,0.031573,0.029106,0.026638,0.023617,0.02103,0.020577,0.017775,0.019606,0.018299,0.017987,0.017287,0.018749,0.017129,0.01192,-0.3164,0.011974,0.074311,0.15126,0.12877,0.18911,-0.22323,-0.011596,-0.12944,-0.10475,0.1637,-0.042928,0.069731,0.11474,0.10226,0.20218,0.34418,0.31626,0.23307,-0.086886,0.045554,-0.10285,0.075303,0.01869,0.095934,-0.31895,1
