 % acoustic_params.win_size: 512
 % acoustic_params.hop_size: 256
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_4_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.87726,0.98181,0.98631,0.98545,1,0.99488,0.82187,0.79921,0.81717,0.61177,0.65021,0.61742,0.62459,0.64888,0.54468,0.45257,0.44443,0.38423,0.32145,0.3054,0.27474,0.24786,0.27585,0.32148,0.35869,0.53171,1,0.26619,0.27579,0.027107,0.55442,-0.203,-0.023753,0.59786,0.08277,0.00087832,-0.104,0.34288,0.17643,0.16752,0.15614,-0.026208,-0.20245,0.20322,-0.11361,-0.0070866,0.0078865,-0.030732,-0.11866,-0.052726,0.027854,0.01007,1
0.8512,0.96851,0.96823,0.99074,1,0.9889,0.81352,0.79599,0.79214,0.63286,0.62994,0.60523,0.58403,0.62792,0.54138,0.4403,0.42117,0.353,0.30365,0.29545,0.24609,0.24107,0.26077,0.31848,0.35048,0.52118,-0.30407,-0.39364,0.16356,-0.33475,0.093453,-0.24755,0.24321,1,0.82884,0.3957,0.43243,0.024497,-0.22918,0.68948,0.41391,-0.24047,0.45799,0.39389,0.068467,0.078005,0.39995,0.47838,0.27845,0.12834,0.34765,-0.43319,1
0.87311,0.95705,0.97004,0.98354,0.9586,1,0.79593,0.80375,0.79723,0.60968,0.58418,0.60891,0.6116,0.59567,0.51387,0.41625,0.42805,0.36617,0.31574,0.31181,0.2424,0.22605,0.26771,0.2896,0.32209,0.55046,-0.098827,0.8107,-0.35684,-0.35733,-0.32753,-0.16394,-0.28089,0.2218,0.31589,-0.32141,-0.035359,0.18558,0.096259,1,-0.074759,-0.36592,-0.36431,0.76885,-0.4001,0.15848,-0.13209,0.38905,-0.064875,0.45897,-0.29825,0.17281,1
0.91109,0.98153,0.97404,0.9925,0.9852,1,0.80553,0.83329,0.83326,0.59941,0.5912,0.60276,0.60237,0.60961,0.51951,0.44933,0.42595,0.36249,0.32804,0.28729,0.26027,0.24388,0.29029,0.30058,0.33416,0.52401,-0.28585,0.54827,0.2575,-0.31641,0.025434,0.29885,0.46594,-0.013742,0.11738,0.42413,-1.6606,0.34786,0.82378,0.64713,0.25166,0.76656,0.91475,1,0.30932,0.43405,-0.75143,-0.11649,0.7801,-0.45556,0.58669,0.82605,1
0.85978,1,0.99041,0.99146,0.99724,0.99865,0.81082,0.78328,0.77796,0.6027,0.60864,0.58992,0.58493,0.57821,0.49596,0.40794,0.43133,0.35552,0.306,0.32821,0.27809,0.25478,0.28986,0.32507,0.34328,0.53078,-0.58262,0.57856,-0.049816,0.57327,0.15429,-0.844,-0.0060991,0.96106,1,0.62862,0.03793,-0.0076837,-0.012671,0.63212,-0.58651,0.34209,-0.03081,0.84197,0.70804,0.013875,-0.92565,0.48992,0.083665,-0.49752,-0.21931,0.12225,1
0.89789,0.99011,0.97501,0.99949,0.99544,1,0.78535,0.78474,0.78256,0.64189,0.60219,0.60713,0.61788,0.62549,0.51136,0.4248,0.44171,0.35897,0.3124,0.28336,0.27311,0.2613,0.28938,0.31386,0.34734,0.52381,0.45032,-0.039668,0.42204,0.55881,0.45209,0.1978,0.85873,-0.12702,-1.1143,0.91647,0.76256,0.2225,-0.32242,-1.9833,-1.3967,0.75269,0.11592,1,0.47121,0.9736,0.50132,0.51877,0.85834,0.20281,0.6938,0.30743,1
0.88689,1,0.97167,0.94998,0.95927,0.98143,0.80188,0.78581,0.78944,0.60428,0.63032,0.60848,0.60266,0.62265,0.52156,0.42167,0.42377,0.34842,0.29239,0.31431,0.24812,0.24965,0.25181,0.3068,0.36379,0.48793,1,0.49808,0.36819,0.16833,0.43683,0.55416,0.74543,-0.061271,0.25264,0.76736,-0.52532,0.18195,0.34042,0.13851,0.50585,0.23575,0.076602,-0.18783,-0.87021,0.13109,0.70821,-0.75089,-0.93472,-0.1026,-0.24077,-0.98289,1
0.71424,1,0.99442,0.91817,0.89309,0.77528,0.67428,0.59395,0.53767,0.43566,0.41736,0.42029,0.4215,0.40259,0.34659,0.30181,0.30761,0.27345,0.19844,0.19039,0.16371,0.15603,0.14147,0.11863,0.10385,0.12913,1,0.037259,-0.22764,-0.18716,0.068528,0.23168,0.24617,0.2668,0.43998,0.058304,0.095896,0.3278,0.80736,0.072859,-0.044425,-0.02455,0.51876,0.07989,-0.12987,-0.047538,-0.19507,-0.04762,-0.127,-0.19994,0.32033,0.056438,1
0.63255,0.96347,1,0.90381,0.84537,0.72025,0.61325,0.53984,0.48134,0.35898,0.34126,0.30717,0.35819,0.37753,0.30105,0.23636,0.22767,0.20144,0.17962,0.20238,0.21009,0.21219,0.2199,0.20392,0.17332,0.20688,-1.4175,-0.34155,0.098559,0.33917,0.097997,0.77489,0.88823,0.79517,0.87397,1,0.40229,0.15596,0.90938,0.66557,0.49735,0.4243,0.78622,0.62246,0.82593,0.044057,-0.49471,0.32825,0.51559,0.21494,0.25006,-0.35407,1
0.95359,1,0.90352,0.80869,0.7828,0.7349,0.65271,0.64996,0.63232,0.51122,0.48188,0.48762,0.46864,0.4759,0.39504,0.34647,0.31061,0.29063,0.21889,0.25107,0.21469,0.15087,0.15042,0.14818,0.10853,0.13028,-0.78858,-0.10561,0.39684,0.60726,0.45546,0.58394,0.6899,0.48203,1,0.85462,0.48615,0.61739,0.79089,0.22273,0.0338,0.22543,-0.007687,-0.34611,-0.10505,-0.4176,0.43338,0.40366,-0.40988,0.24539,0.089004,0.18599,1
