 % acoustic_params.win_size: 1024
 % acoustic_params.hop_size: 512
 % acoustic_params.min_freq: 86
 % acoustic_params.max_freq: 2000
 % acoustic_params.num_mel_filts: 20
 % acoustic_params.ITW: 1
@relation train_feature_1_4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 {1,2,}

@data
0.71284,0.94996,0.97713,0.86989,1,0.87524,0.62634,0.62781,0.54518,0.33605,0.32919,0.35006,0.31396,0.17804,0.14876,0.14762,0.11399,0.073945,0.05716,0,0.29394,0.23239,0.017785,0.17939,0.098174,0.21054,0.38239,0.43155,0.45478,0.91518,0.62799,0.9343,1,0.60152,0.5161,0,0.18868,0.49808,0.37037,0.5874,1
1,0.9062,0.84934,0.80626,0.77809,0.65737,0.49644,0.60585,0.65672,0.36934,0.32652,0.27847,0.2642,0.25637,0.21537,0.198,0.15265,0.072615,0.0361,0,0.43446,0.99222,1,0.99791,0.97154,0.74216,0.89878,0.63346,0.58991,0.72557,0.54071,0.10986,0,0.25859,0.74231,0.59936,0.42724,0.69464,0.79029,0.37104,1
1,0.69182,0.71128,0.95193,0.71137,0.44081,0.43536,0.7281,0.71629,0.32576,0.27486,0.30339,0.3069,0.30003,0.1265,0.11503,0,0.036129,0.042985,0.14906,0.55344,0.16412,0.72772,0.6362,0,0.65655,0.37761,0.18564,0.59699,0.92863,0.47807,0.40702,0.88319,0.91419,1,0.70399,0.10829,0.42749,0.32309,0.3929,1
1,0.71429,0.76723,0.99484,0.66561,0.37121,0.37214,0.71249,0.7063,0.26566,0.23907,0.2919,0.28062,0.25203,0.12047,0.12665,0.054156,0.045847,0,0.22856,0.59007,0.87295,0.66084,0.68539,0.76183,0.29919,0.34145,0.70065,0.91537,0.69163,0.90512,0.56485,0.65502,0,0.55047,0.99558,0.74126,0.37069,0.99918,1,1
0.98578,0.75864,0.64429,1,0.73056,0.41098,0.3767,0.72653,0.72697,0.25219,0.27798,0.30478,0.25455,0.26398,0.14953,0.16569,0.11581,0.12441,0,0.22162,0.67213,0.56938,0.25176,0,0.24824,0.22573,1,0.70698,0.50296,0.59136,0.74974,0.013399,0.19258,0.59181,0.35735,0.42924,0.75189,0.47013,0.35611,0.80007,1
0.96214,0.81397,0.87414,1,0.85903,0.64782,0.55297,0.71238,0.65357,0.2665,0.3026,0.27921,0.2725,0.29059,0.19692,0.19338,0.060228,0,0.022141,0.13336,0.64675,0.69412,0.57982,0.058181,0.62601,1,0.56979,0.89309,0.92556,0.8478,0.63196,0.68525,0.70691,0.82369,0.2815,0.45849,0.29064,0,0.63881,0.45117,1
0.33172,0.97003,1,0.83285,0.71869,0.85977,0.69391,0.83657,0.87167,0.40278,0.35634,0.26236,0.26517,0.25256,0.13365,0.11442,0.076934,0.066991,0.038863,0,0.48474,0.42191,0,0.16328,0.66048,0.43831,0.50914,0.61938,0.41349,0.58761,0.72557,1,0.82489,0.81163,0.33106,0.38702,0.23975,0.22795,0.27211,0.092018,1
0.37772,0.77887,1,0.956,0.53233,0.87576,0.83623,0.6765,0.84543,0.67379,0.65862,0.63715,0.46868,0.35294,0.22414,0.18274,0.13342,0.10654,0.092922,0,0.23993,0.40353,0.15847,0,0.00017818,0.49766,0.27772,0.29362,0.71102,0.36775,0.42937,1,0.25991,0.35277,0.19144,0.25892,0.10444,0.14443,0.15032,0.15389,1
0.87382,0.83797,0.96198,1,0.64291,0.58255,0.59539,0.684,0.70366,0.48648,0.52022,0.49951,0.39797,0.37469,0.2123,0.19023,0.17528,0.04728,0,0.011117,0.84854,0.68015,0.42613,0.44825,0.53025,0.70635,0.73857,0.68239,0.74583,0.83469,0.87809,0.85,0.68795,0,0.69885,0.80692,0.49615,0.97486,1,0.99602,1
1,0.92066,0.77257,0.89384,0.79433,0.74424,0.64695,0.64121,0.56868,0.25808,0.2864,0.31925,0.26266,0.21855,0.024315,0.0088924,0,0.08192,0.089892,0.02664,0.72375,0.69988,0.086219,0,0.46652,0.75284,0.50295,0.55379,0.59461,0.48871,0.42719,0.24379,0.28641,0.35075,0.40514,0.17432,0.83779,0.91662,1,0.95658,1
0.48174,1,0.9806,0.81187,0.87804,0.91371,0.65833,0.86855,0.79083,0.32426,0.30819,0.29709,0.20926,0.15162,0.11391,0.07598,0.11377,0.07687,0.031518,0,0,0.56413,1,0.42507,0.49986,0.61626,0.73857,0.56908,0.47112,0.80618,0.40212,0.44604,0.2322,0.48662,0.54892,0.48551,0.48821,0.18548,0.20238,0.35176,1
0.34103,0.46357,0.87974,0.95829,0.53427,0.85001,1,0.89439,0.41014,0.42231,0.44202,0.54998,0.47504,0.29746,0.23774,0.1562,0.11168,0.10121,0.066247,0,0.84453,1,0.82871,0.59423,0.85288,0.67886,0.6209,0.5602,0.77265,0.53572,0.45573,0,0.18056,0.72512,0.14218,0.66081,0.46219,0.64344,0.39177,0.47536,1
0.28385,0.61918,0.95948,1,0.55058,0.44881,0.51306,0.34178,0.29131,0.25341,0.16947,0.16913,0.19831,0.18654,0.097882,0.10153,0.041434,0.022065,0,0.016546,0.75385,0,0.26104,0.45462,0.90503,0.40292,0.35623,0.58162,0.54658,0.35554,0.65177,0.8849,1,0.85899,0.46932,0.28807,0.31003,0.37487,0.568,0.23833,1
0.96919,0.94295,0.86883,1,0.87838,0.64431,0.62769,0.69598,0.63292,0.29605,0.30031,0.30875,0.21343,0.15394,0.083888,0.10103,0.008173,0.026696,0,0.032805,0.14929,0.041505,0.62681,0.044339,0.47543,0.13873,0.22807,0.339,1,0.42621,0.2619,0.29375,0.21512,0.05145,0,0.30749,0.51967,0.065758,0.12099,0.075886,1
0.47629,0.97047,1,0.8386,0.74901,0.8362,0.69973,0.84425,0.81831,0.35489,0.32773,0.25415,0.25302,0.20226,0.12311,0.15203,0.10548,0.074185,0.032625,0,0,0.37216,0.56485,0.42988,0.53135,1,0.84,0.94134,0.94086,0.78252,0.63554,0.81959,0.76451,0.88606,0.50906,0.63824,0.59373,0.80154,0.486,0.66924,1
0.39914,0.71079,0.98704,0.94822,0.41175,1,0.96939,0.65364,0.73925,0.60665,0.64942,0.68674,0.50979,0.5377,0.23212,0.16769,0.12702,0.10188,0.080481,0,0.84778,0.95096,0.72263,0.76632,1,0,0.50214,0.070321,0.18762,0.42411,0.64646,0.7063,0.71616,0.75793,0.84379,0.54336,0.62544,0.7033,0.52002,0.42743,1
0.70136,0.95135,0.96824,0.87358,1,0.87443,0.68667,0.63311,0.51333,0.35854,0.33051,0.34712,0.31861,0.25525,0.16969,0.16842,0.1167,0.081872,0.065514,0,0,0.21037,0.41437,0.18218,0.43182,1,0.78261,0.93546,0.48535,0.66994,0.55897,0.92525,0.54502,0.31804,0.39427,0.20686,0.78029,0.51584,0.5677,0.51154,1
0.89417,0.98132,1,0.89619,0.99208,0.8679,0.58652,0.5912,0.60247,0.35031,0.27267,0.25983,0.25612,0.24525,0.22392,0.18189,0.11082,0.090405,0.05136,0,0,0.89353,0.70259,0.4022,1,0.68408,0.47896,0.12957,0.15564,0.49652,0.42343,0.49467,0.21235,0.21263,0.42829,0.27802,0.56143,0.55992,0.32925,0.067054,1
1,0.73592,0.57374,0.74678,0.52496,0.45476,0.40785,0.51805,0.55949,0.31133,0.24552,0.25403,0.19973,0.10743,0.11876,0.17712,0.20299,0.10461,0,0.0069299,0.45759,1,0.28415,0.32363,0.94425,0.62259,0.97544,0.7989,0.5889,0.86221,0.4607,0.30683,0,0.60426,0.44375,0.43325,0.45279,0.36882,0.41187,0.70493,1
0.81512,1,0.96153,0.95725,0.94808,0.90768,0.73013,0.75296,0.71285,0.34421,0.30947,0.31689,0.25176,0.16997,0.1238,0.11752,0.07062,0.092681,0,0.05956,1,0.48918,0.38789,0.64586,0.51454,0.34192,0.53618,0.025204,0,0.52965,0.25273,0.69033,0.58385,0.5336,0.70565,0.5201,0.70245,0.11335,0.32448,0.4775,1
0.38292,0.91438,0.93686,0.78298,0.75808,0.90629,0.78143,1,0.9872,0.57236,0.56103,0.49968,0.43345,0.42764,0.25491,0.21931,0.18408,0.11674,0.055214,0,0.73081,0.55734,0.83832,0.97322,0.31155,0.3994,0.73846,0,0.34637,0.81896,0.455,1,0.60808,0.57021,0.47585,0.51106,0.50151,0.17978,0.42207,0.45022,1
0.50012,0.78901,1,0.95968,0.42416,0.63105,0.64716,0.54262,0.71893,0.61676,0.58329,0.56987,0.44882,0.40027,0.22043,0.20128,0.11562,0.068191,0.026999,0,0,0.52044,0.53424,0.55435,0.47843,0.9159,0.90566,0.38569,0.46602,0.55379,0.75646,0.75917,1,0.7308,0.44686,0.37686,0.68073,0.50723,0.62242,0.43696,1
1,0.71641,0.59699,0.68068,0.50208,0.40695,0.42789,0.59521,0.6236,0.33528,0.3363,0.30461,0.2586,0.18292,0.21081,0.32324,0.26899,0.094372,0,0.03735,0.47003,0.73259,0.25822,0.22132,0.32186,0.28549,0.27394,0.50285,0.54944,0.48451,0.4628,0.43474,0.54607,0.65869,0,0.66911,0.91423,1,0.76583,0.63086,1
0.77121,1,0.90509,0.89645,0.95465,0.9382,0.79074,0.77963,0.70099,0.29469,0.32089,0.29007,0.19701,0.1527,0.098093,0.17954,0.11022,0.043977,0,0.066675,0,0.53186,0.7093,0.58088,0.40852,0.60897,0.60251,0.86215,1,0.98238,0.94322,0.73769,0.57598,0.51817,0.69162,0.83477,0.45519,0.84977,0.96987,0.94546,1
0.46628,0.8295,0.97633,0.9241,0.74594,0.93736,0.88648,1,0.81492,0.53514,0.54428,0.548,0.49953,0.46735,0.32847,0.26038,0.17575,0.11611,0.046229,0,0.40802,0.85285,0.42131,0.18903,0.47784,0.40006,0,0.21589,1,0.51968,0.54786,0.39581,0.36869,0.70664,0.66877,0.58181,0.61635,0.49706,0.4936,0.637,1
0.30884,0.53644,0.95112,1,0.51575,0.66275,0.78253,0.65962,0.25526,0.25021,0.22514,0.26409,0.27253,0.17034,0.10128,0.077938,0.061188,0.031095,0.0033596,0,0.16289,0,0.15218,0.21745,0.48008,0.4579,0.72103,1,0.1782,0.26482,0.37242,0.35467,0.46266,0.21256,0.45691,0.18445,0.47328,0.46241,0.47565,0.22862,1
0.57525,0.61249,0.92656,1,0.59881,0.3969,0.49453,0.46219,0.39461,0.27415,0.23988,0.244,0.23552,0.19139,0.11414,0.16732,0.094586,0.048393,0.03628,0,0.56964,0.60592,0.47154,0,0.21878,0.60349,0.72115,1,0.67821,0.18166,0.54757,0.54109,0.26655,0.54025,0.054804,0.68759,0.46291,0.57589,0.65888,0.66804,1
0.74896,1,0.93508,0.8888,0.92768,0.82984,0.65757,0.80217,0.6804,0.26184,0.2841,0.26138,0.1778,0.12272,0.038875,0.081985,0.030635,0,0.026099,0.082803,1,0.48,0.38857,0.53924,0.52823,0.34227,0.6054,0.065136,0,0.5716,0.26343,0.38092,0.42154,0.70115,0.59112,0.47831,0.58307,0.20797,0.33869,0.53798,1
0.42472,0.92562,1,0.86381,0.73653,0.91541,0.81782,0.99697,0.99396,0.50388,0.45993,0.41512,0.38227,0.33272,0.18553,0.16242,0.085273,0.040446,0.0045329,0,0.67969,0.84222,0.35039,0.17338,0.91698,0.11435,0,0.70048,1,0.24398,0.30247,0.11147,0.29995,0.34013,0.43969,0.59519,0.57118,0.60144,0.53287,0.72767,1
0.42021,0.75246,0.97356,0.92329,0.48613,1,0.93249,0.6923,0.73363,0.5422,0.56212,0.64377,0.50748,0.52916,0.20573,0.12242,0.097015,0.058977,0.049076,0,0.82763,0.59355,0.23177,0.3732,1,0.081607,0.13784,0.31894,0.20695,0.17319,0.034651,0.24828,0.081544,0,0.21431,0.22589,0.282,0.20551,0.37029,0.14749,1
0.78602,0.99528,0.99533,0.86793,1,0.84329,0.47376,0.46638,0.46114,0.28913,0.24034,0.22739,0.22855,0.25333,0.21224,0.18784,0.11242,0.059377,0.0435,0,0,1,0.10632,0.86142,0.7656,0.16502,0.59524,0.25821,0.22779,0.14205,0.056346,0.36794,0.2422,0.28807,0.51593,0.25572,0.53182,0.25379,0.31673,0.49863,1
1,0.77117,0.6121,0.67116,0.56951,0.49169,0.42277,0.5553,0.576,0.2689,0.24454,0.21232,0.1815,0.15593,0.11911,0.15602,0.11372,0.020902,0,0.039434,0.13704,0.68803,0.56431,0.30044,0.41845,0.51102,0.21044,0.48087,1,0.52827,0.41018,0.31985,0.27281,0.52032,0.48231,0.23639,0.079408,0,0.38511,0.44381,1
1,0.70953,0.51956,0.62892,0.46906,0.49334,0.4952,0.50994,0.49949,0.25317,0.25209,0.23879,0.19876,0.21854,0.21092,0.2363,0.17729,0.065259,0.039834,0,0.16803,0.41551,0.22698,0.62592,0.028741,0.18323,0.52857,0.79717,0.089981,0,0.5985,0.27894,0.59451,0.72431,0.67539,1,0.60917,0.34278,0.53432,0.54621,1
1,0.70736,0.54235,0.69013,0.57643,0.43674,0.4294,0.46623,0.47408,0.35573,0.25024,0.26191,0.24463,0.15615,0.072339,0.11114,0.069063,0.015425,0.0046182,0,0.44974,0.35907,0,0.29253,0.50657,0.16084,0.58148,0.98141,0.87517,0.63399,0.89574,0.40117,1,0.53444,0.84524,0.38922,0.86652,0.52384,0.31742,0.41774,1
1,0.71771,0.60395,0.72912,0.54572,0.45574,0.47027,0.47719,0.47891,0.25804,0.1956,0.16893,0.1871,0.13977,0.015517,0.036369,0.041961,0.012157,0,0.018836,0.41052,0.33536,0.10266,0.51332,0.54317,0.60618,0.7808,0.60567,0.4583,0.58982,0.45035,0.67685,0.20053,0.23027,0.079802,0,0.41409,0.79172,1,0.67534,1
0.84088,1,0.95899,0.9837,0.99746,0.95466,0.83739,0.86791,0.71666,0.29803,0.31832,0.27463,0.17953,0.10202,0.011135,0.078985,0.018815,0.053573,0.022965,0,0,0.4904,0.57891,0.32131,0.42481,0.60396,0.52955,0.88387,1,0.75153,0.80169,0.50262,0.70028,0.64906,0.94824,0.06889,0.77297,0.92575,0.57002,0.8159,1
0.37126,0.90621,0.91836,0.76641,0.76525,0.8957,0.77198,1,0.98306,0.54804,0.54936,0.46521,0.42013,0.40565,0.25753,0.20548,0.17115,0.12972,0.064942,0,0.56575,0.64461,0.22956,0.12843,0.82798,0.30846,0.39028,1,0.47613,0.32328,0.10247,0,0.38792,0.35668,0.57343,0.47796,0.56635,0.58858,0.57165,0.57103,1
0.4891,0.78747,1,0.96107,0.42273,0.64313,0.65854,0.54371,0.72382,0.62112,0.59115,0.58329,0.45495,0.4152,0.21963,0.21032,0.13385,0.064414,0.039242,0,1,0.38355,0.28713,0.24901,0.37513,0,0.21411,0.5283,0.053896,0.16602,0.11289,0.12825,0.20899,0.0099739,0.58589,0.57652,0.48135,0.41964,0.14596,0.30945,1
1,0.71931,0.61825,0.69533,0.50846,0.40694,0.43263,0.60212,0.62537,0.34462,0.34292,0.31592,0.26424,0.18809,0.21751,0.31754,0.26974,0.090185,0,0.026348,0.27985,0.075786,0.72519,0.45591,0.55816,0.3868,0.58684,1,0.96532,0.75196,0.63056,0.92405,0.47394,0.56243,0.30482,0.22626,0.11403,0,0.29331,0.55325,1
0.79219,1,0.89124,0.88811,0.94971,0.92148,0.77326,0.75534,0.67133,0.27032,0.29369,0.26895,0.1894,0.14472,0.072872,0.16145,0.10951,0.043269,0,0.050777,0,0.48983,0.69497,0.55017,0.34701,0.60204,0.54925,0.85166,1,0.96037,0.88424,0.66708,0.59085,0.42847,0.66593,0.749,0.70841,0.6269,0.87925,0.87607,1
0.45206,0.84202,0.97437,0.90814,0.73993,0.93128,0.86379,1,0.82949,0.52162,0.54367,0.5203,0.46732,0.44072,0.30755,0.23915,0.17642,0.091971,0.053032,0,0.41687,1,0.31103,0.16287,0.36829,0.29288,0,0.16561,0.78695,0.47472,0.42586,0.28278,0.29181,0.68995,0.50491,0.43519,0.51673,0.3839,0.41573,0.45412,1
0.29864,0.51793,0.94733,1,0.52134,0.67032,0.80259,0.68766,0.23738,0.2357,0.22777,0.2599,0.28288,0.1571,0.10932,0.068084,0.050016,0.022903,0.0099357,0,0.18701,0,0.23594,0.31503,0.63433,0.59566,0.94682,1,0.14845,0.37135,0.36659,0.46644,0.56132,0.25755,0.57756,0.29205,0.56887,0.66048,0.68808,0.2468,1
0.56041,0.61171,0.92567,1,0.59706,0.40062,0.49229,0.44982,0.39198,0.2858,0.23974,0.24513,0.24642,0.20258,0.12769,0.17535,0.10763,0.051246,0.031035,0,1,0.53446,0,0.088522,0.31168,0.53299,0.4523,0.57073,0.88378,0.70547,0.76958,0.48836,0.572,0.37306,0.61773,0.58886,0.50447,0.22636,0.64394,0.804,1
0.78833,1,0.93881,0.90062,0.9233,0.81978,0.67463,0.79869,0.67594,0.28585,0.30278,0.27445,0.22109,0.15082,0.056349,0.12982,0.056195,0,0.035432,0.10781,1,0.52009,0.43652,0.57241,0.5885,0.35692,0.39528,0.085143,0,0.2957,0.33214,0.46271,0.49556,0.58331,0.4058,0.44701,0.51694,0.15419,0.57468,0.50971,1
0.41984,0.92138,0.98095,0.83903,0.7395,0.89879,0.78938,1,0.99616,0.4965,0.46305,0.41035,0.38543,0.33287,0.18504,0.18403,0.096397,0.066884,0,0.012854,0.64196,1,0.29533,0.17979,0.87153,0.10991,0,0.7275,0.77046,0.39948,0.34146,0.039699,0.51917,0.44958,0.39925,0.59569,0.56983,0.55296,0.55727,0.69687,1
0.42024,0.74746,0.97029,0.91896,0.49096,1,0.93334,0.69872,0.73523,0.55106,0.57625,0.65533,0.51576,0.54961,0.22491,0.1603,0.11317,0.086791,0.070172,0,0.86697,0.56436,0.17651,0.30461,1,0.032781,0.13762,0.0051561,0.24027,0.081385,0.29712,0.2782,0.30788,0.025603,0.038055,0.34197,0.042427,0.21268,0,0.24056,1
0.78305,0.99658,0.98834,0.87062,1,0.84399,0.49264,0.48219,0.47275,0.29,0.23411,0.25202,0.24746,0.23107,0.22479,0.17818,0.10368,0.06804,0.066245,0,0.79731,0.10071,1,0.81325,0.33154,0.29844,0.51193,0.37389,0.023086,0.33787,0,0.4844,0.1568,0.93001,0.19968,0.19133,0.14497,0.28783,0.24371,0.28258,1
1,0.77667,0.63211,0.67416,0.57808,0.49961,0.41384,0.56193,0.58484,0.26619,0.24194,0.20032,0.1811,0.13825,0.10525,0.14856,0.093339,0,0.0043295,0.030829,0.23928,0.327,1,0.30071,0.27253,0.5007,0.30413,0.7474,0.5159,0.24406,0.39664,0.64755,0.080075,0.3048,0,0.026952,0.35353,0.096844,0.49408,0.32548,1
1,0.8359,0.61935,0.67694,0.53815,0.42342,0.36346,0.40658,0.45781,0.28118,0.19141,0.24884,0.25111,0.13917,0.17434,0.20417,0.11277,0.13319,0,0.013127,0.29172,0.11758,0.099864,0.1684,0,0.7551,0.46413,1,0.45333,0.52405,0.79987,0.57897,0.54846,0.67205,0.54944,0.72009,0.66163,0.81926,0.54441,0.49421,1
1,0.76816,0.5686,0.69933,0.56924,0.45877,0.40403,0.4249,0.42658,0.30232,0.20865,0.24439,0.23116,0.12893,0.051935,0.094102,0.058892,0.053834,0.0013213,0,0.38881,0.31579,0.42372,0.24741,0.27209,0.21146,0.44849,0.39906,0.2404,0.52621,0.49768,0.68192,0.72,0.84881,0,0.61994,0.77311,0.43096,0.83698,1,1
1,0.67181,0.5588,0.66661,0.46122,0.4357,0.43308,0.44353,0.38842,0.2022,0.1764,0.1695,0.18231,0.16589,0.084135,0.02765,0.014117,0.016461,0.013646,0,0.18348,0.18582,0.51558,0.59497,0.47066,0.56599,0.72363,0.31781,0.11569,0.31579,0.25609,1,0.80066,0,0.23852,0.039438,0.51956,0.16657,0.18329,0.50478,1
0.8494,1,0.91114,0.91247,0.97659,0.8963,0.72898,0.72776,0.63469,0.28884,0.2539,0.25125,0.16401,0.18843,0.095017,0.11916,0.082767,0,0.0038202,0.14372,0,0.28209,0.31993,0.080097,0.4198,0.46545,0.61846,1,0.95906,0.59406,0.66571,0.82847,0.69055,0.47884,0.0059732,0.60654,0.83722,0.69961,0.8993,0.68471,1
0.38793,0.88228,0.88053,0.71514,0.78324,0.88237,0.75044,1,0.95576,0.46927,0.49801,0.44615,0.33607,0.29661,0.20171,0.17403,0.15795,0.034034,0.035665,0,0.6128,0.56883,0.84786,0.97935,0.32801,0.41127,0.75252,0,0.23183,0.85805,0.7738,1,0.68906,0.76728,0.49642,0.41952,0.38028,0.25691,0.38939,0.38931,1
0.54604,0.79092,1,0.96811,0.50623,0.72392,0.71389,0.63307,0.76312,0.62025,0.58248,0.57395,0.45477,0.40315,0.26792,0.20424,0.1427,0.083627,0.054161,0,0,0.66074,0.92821,0.68494,0.49485,0.78078,0.81293,0.61987,0.7204,0.92107,0.88429,0.85784,0.83691,1,0.56114,0.48885,0.60391,0.55646,0.55255,0.34653,1
1,0.62523,0.48995,0.60201,0.43157,0.37716,0.33128,0.47275,0.45082,0.2346,0.23113,0.23745,0.26964,0.2281,0.065624,0.024045,0.0048961,0,0.0076684,0.034692,0.38595,0.55504,0.67469,0.53494,0.11902,0.30834,0.53131,0.81515,0.85962,0.26584,0.30562,0.298,0.2044,0,0.34942,0.43777,0.15613,0.78187,1,0.69541,1
0.79709,1,0.88696,0.81151,0.86974,0.79612,0.64831,0.63525,0.56667,0.20266,0.19338,0.20666,0.19225,0.1295,0.085358,0.080952,0,0.0073799,0.024924,0.026274,0.29042,0.034589,0.31113,0.12554,0.46118,0.51568,0.593,0.83931,0.73431,0.92357,0.79537,0.78504,0.82453,0.79751,0.58433,0,0.66722,0.70908,0.91516,1,1
0.65438,0.91433,1,0.85567,0.70198,0.93894,0.80956,0.91048,0.83812,0.50292,0.56993,0.51751,0.47358,0.51481,0.30201,0.23869,0.19489,0.14359,0.057883,0,0.070562,0.59918,0.45251,0.14812,0.4189,0.51949,0,0.063965,1,0.54701,0.497,0.71539,0.31587,0.54651,0.67409,0.39259,0.48812,0.43929,0.38466,0.42697,1
